Country (Name),Country (ISO3 code),ASFIS species (Name),ASFIS species (3-alpha code),FAO major fishing area (Name),FAO major fishing area (Code),[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Belize,BLZ,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,103,,235,,71,,89,,24,,0,,1,,0,0,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,
Belize,BLZ,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2350,,5188,,271,,339,,155,,127,,114,,92,,51,,14,,11,,69,,12,,46,,0,,0,,0,,0,,0,
British Indian Ocean Ter,IOT,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,0,0,0,0,0,,0,0,0,,0,,0,,0,...
British Indian Ocean Ter,IOT,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,2,,2,,0,0,0,0,1,,1,,1,,0,0,0,0,1,,1,,2,,1,,0,...
British Indian Ocean Ter,IOT,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,0,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
British Indian Ocean Ter,IOT,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,9,,11,,1,,3,,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,...
British Indian Ocean Ter,IOT,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,,26,,26,,26,,10,,11,,1,,2,,8,,9,,3,,4,,2,,2,,2,,3,,4,,0,...
Bulgaria,BGR,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
China,CHN,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,101,,0,,19,,21,,6,,5,,1,,27,,33,,71,,183,,1857,,488,,1597,,993,,496,,355,,539,,1090,,1563,,1,
China,CHN,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,88,,3,,1,,19,,25,,56,,50,,53,,84,,87,,205,,2910,,925,,238,,18,,935,,1488,,1381,,2556,,3887,,2488,
China,CHN,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,140,,466,,1652,,2165,,2113,,1822,,2105,,875,,310,,1085,,797,,414,,656,,327,,401,,444,,65,,143,,48,,96,,158,,85,,136,,224,,16,
China,CHN,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,69,,877,,890,,1917,,4258,,7237,,8070,,8289,,6511,,4637,,2261,,957,,174,,2262,,4263,,3766,,4571,,4001,,4783,,3832,,1822,
China,CHN,Black marlin,BLM,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,10,,2,,3,,1,,1,,1,,0,0,1,,0,0,0,
China,CHN,Black marlin,BLM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,,7,,9,,9,,10,,9,,42,,13,,9,,18,,9,
China,CHN,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,78,,3,,2,,0,0,18,,54,,15,,2,,1,,1,
China,CHN,Blue marlin,BUM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,66,,26,,36,,88,,226,,93,,244,,911,,491,,742,,335,
China,CHN,Indo-Pacific sailfish,SFA,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,0,
China,CHN,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,50,,26,
China,CHN,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,287,,343,,258,,37,,19,,34,,16,,4,,3,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
China,CHN,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,142,,121,,218,,130,,184,,255,,262,,77,,144,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
China,CHN,Southern bluefin tuna,SBF,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
China,CHN,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,69,,3,,1,,1,,13,,46,,9,,0,0,2,,2,E
China,CHN,Striped marlin,MLS,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,80,,27,,29,,57,,169,,71,,77,,415,,204,,188,,76,
China,CHN,Swordfish,SWO,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,71,,238,,255,,117,,262,,294,,170,,70,,48,,74,,36,,34,,56,,13,,16,,591,,22,,9,,8,,6,,2,,18,,22,,118,,1,
China,CHN,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,79,,93,,327,,705,,614,,589,,741,,393,,406,,226,,205,,138,,195,,560,,617,,1375,,1158,,1538,,1854,,1004,
China,CHN,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,96,,299,,307,,396,,712,,309,,167,,23,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
China,CHN,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,179,,125,,89,,66,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
China,CHN,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,138,,494,,750,,402,,2206,,2056,,1288,,447,,97,,208,,94,,50,,149,,39,,28,,290,,9,,216,,266,,153,,202,,68,,41,,773,,10,
China,CHN,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,129,,306,,483,,878,,2182,,3572,,4166,,3806,,2676,,858,,425,,210,,183,,322,,656,,924,,1591,,1744,,2921,,3868,,3202,
Comoros,COM,Albacore,ALB,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,38,,38,,37,,35,,34,,34,,35,,35,,34,,34,,34,,34,,33,,32,,31,,30,,32,,28,,12,,13,,14,,13,,18,,81,,45,,29,
Comoros,COM,Bigeye tuna,BET,"Indian Ocean, Western",51,14,,14,,7,,7,,7,,13,,13,,6,,6,,6,,6,,6,,6,,6,,6,,6,,9,,9,,12,,12,,28,,49,,69,,88,,108,,126,,140,,154,,167,,178,,189,,198,,206,,214,,221,,226,,231,,236,,240,,251,,251,,251,,283,,315,,271,,262,,256,,248,,241,,234,,244,,244,,242,,240,,238,,234,,231,,226,,221,,215,,222,,199,,153,,196,,154,,145,,883,,1052,,1252,,1566,
Comoros,COM,Black marlin,BLM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18,,18,,17,,17,,16,,16,,16,,16,,16,,16,,16,,16,,16,,15,,15,,15,,15,,13,,1,,12,,1,,15,,334,,191,,46,,38,
Comoros,COM,Blue marlin,BUM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,2,,2,,2,,1,,2,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,1,,0,,239,,12,,31,,66,
Comoros,COM,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,7,,7,,7,,7,,6,,7,,7,,7,,7,,6,,6,,6,,6,,6,,6,,6,,25,,16,,18,,15,,15,,19,,37,,4,,1,
Comoros,COM,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,6,,6,,3,,3,,3,,6,,6,,3,,3,,3,,3,,3,,3,,3,,3,,3,,4,,4,,6,,6,,14,,23,,33,,43,,53,,63,,73,,82,,92,,103,,112,,122,,131,,142,,151,,162,,171,,181,,191,,201,,201,,201,,209,,217,,440,,250,,250,,240,,240,,200,,250,,200,,200,,180,,159,,138,,117,,96,,76,,55,,34,,13,,5,,24,,7,,11,,805,,994,,271,,426,
Comoros,COM,Kawakawa,KAW,"Indian Ocean, Western",51,1,,1,,1,,1,,1,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,3,,3,,7,,12,,17,,23,,29,,36,,47,,57,,69,,82,,95,,110,,125,,141,,157,,175,,193,,212,,231,,244,,244,,244,,235,,226,,217,,214,,211,,208,,207,,204,,202,,199,,197,,194,,192,,189,,187,,184,,182,,180,,177,,175,,337,,356,,154,,60,,81,,42,,35,,26,
Comoros,COM,Longtail tuna,LOT,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,11,,4,,6,,13,
Comoros,COM,Seerfishes nei,KGX,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,0,0,0,0,,0,,0,,0,,0,
Comoros,COM,Skipjack tuna,SKJ,"Indian Ocean, Western",51,20,,21,,11,,12,,12,,26,,27,,14,,15,,15,,16,,16,,17,,18,,18,,19,,29,,30,,41,,42,,104,,185,,270,,359,,453,,566,,720,,891,,1075,,1274,,1485,,1710,,1947,,2196,,2456,,2727,,3008,,3299,,3600,,3800,,3800,,3800,,3656,,3511,,3367,,3328,,3290,,3252,,3214,,3176,,3138,,3100,,3062,,3024,,2985,,2948,,2909,,2872,,2834,,2796,,2757,,2719,,2652,,3166,,4453,,6886,,5623,,5231,,3996,,4632,
Comoros,COM,Striped marlin,MLS,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,...,0,...,2,,28,,14,,2,,6,
Comoros,COM,Swordfish,SWO,"Indian Ocean, Western",51,14,,14,,7,,7,,7,,14,,14,,7,,7,,7,,7,,7,,7,,7,,7,,7,,10,,10,,14,,14,,32,,56,,80,,104,,128,,152,,176,,200,,222,,246,,270,,294,,318,,342,,366,,389,,413,,437,,460,,484,,484,,484,,503,,522,,626,,609,,592,,576,,559,,543,,489,,455,,424,,395,,368,,343,,319,,298,,277,,257,,208,,228,,50,,20,,19,,46,,694,,310,,67,,75,
Comoros,COM,Yellowfin tuna,YFT,"Indian Ocean, Western",51,180,,179,,89,,88,,88,,174,,173,,86,,85,,85,,84,,84,,83,,82,,82,,81,,121,,120,,159,,158,,376,,644,,909,,1169,,1425,,1662,,1857,,2036,,2201,,2352,,2490,,2615,,2727,,2828,,2918,,2996,,3064,,3123,,3171,,3321,,3321,,3321,,3744,,4166,,4588,,4418,,4247,,4077,,3906,,3735,,3564,,3393,,3223,,3052,,2882,,2710,,2539,,2369,,2198,,2028,,1857,,1643,,1281,,1256,,1399,,1748,,5584,,4806,,3194,,5279,
Djibouti,DJI,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,184.22,
Djibouti,DJI,Longtail tuna,LOT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,116,
Djibouti,DJI,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10.7,
Djibouti,DJI,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,320.49,
Djibouti,DJI,Seerfishes nei,KGX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32,,73,,76,,110,,91,,26,,37,,57,,48,,52,,57,,61,,67,,65,,61,,60,,60,,60,E,60,E,60,E,60,E,60,E,42,,299,,271,,99,,82,,149,,223,,280,,214,,257,,236,,281,,284,,279,,0,...
Djibouti,DJI,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,47,,45,,34,,23,,17,,32,,11,,20,,11,,12,,13,,14,,15,,15,,14,,15,,15,E,25,E,35,E,45,E,60,E,75,E,92,,107,,129,,193,,100,,117,,122,,128,,150,,170,,142,,267,,203,,175,,62.7,
Djibouti,DJI,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.6,
